Sample Name	Protocol REF	Parameter Value[instrument]	Parameter Value[manufacturer]	Protocol REF	Assay Name	Raw Data File	Comment[Data Repository]	Comment[Data Record Accession]	Comment[Data Record URI]	Protocol REF	Derived Data File	Comment[Data Repository]	Comment[Data Record Accession]	Comment[Data Record URI]	Factor Value[project]
S0563	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720331	SRX2937223	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187141	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	HOT
S0564	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720330	SRX2937224	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187142	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	HOT
S0565	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720325	SRX2937229	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187143	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	HOT
S0566	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720324	SRX2937230	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187144	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	HOT
S0567	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720327	SRX2937227	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187145	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0568	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720326	SRX2937228	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187146	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0569	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720333	SRX2937221	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187147	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0570	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720332	SRX2937222	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187148	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0571	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720340	SRX2937214	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187149	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0572	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720341	SRX2937213	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187150	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0573	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720338	SRX2937216	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187151	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0574	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720339	SRX2937215	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187152	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0575	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720336	SRX2937218	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187153	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0576	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720337	SRX2937217	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187154	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0577	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720334	SRX2937220	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187155	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0578	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720335	SRX2937219	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187156	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0579	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720342	SRX2937212	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187157	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0580	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720343	SRX2937211	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187158	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0581	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720234	SRX2937320	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187159	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0582	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720233	SRX2937321	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187160	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0583	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720232	SRX2937322	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187161	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0584	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720231	SRX2937323	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187162	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0585	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720238	SRX2937316	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187163	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0586	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720237	SRX2937317	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187164	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0587	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720236	SRX2937318	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187165	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0588	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720235	SRX2937319	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187166	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0589	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720230	SRX2937324	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187167	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0590	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720229	SRX2937325	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187168	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0591	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720286	SRX2937268	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187169	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0592	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720285	SRX2937269	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187170	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0593	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720255	SRX2937299	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187171	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0594	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720256	SRX2937298	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187172	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0595	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720249	SRX2937305	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187173	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0596	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720250	SRX2937304	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187174	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0597	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720251	SRX2937303	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187175	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0598	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720252	SRX2937302	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187176	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0599	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720344	SRX2937210	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187177	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0600	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720307	SRX2937247	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187178	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0601	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720280	SRX2937274	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187179	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0602	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720279	SRX2937275	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187180	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0603	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720278	SRX2937276	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187181	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0604	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720277	SRX2937277	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187182	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0605	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720284	SRX2937270	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187183	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0606	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720283	SRX2937271	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187184	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0607	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720282	SRX2937272	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187185	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0608	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720281	SRX2937273	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187186	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0609	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720276	SRX2937278	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187187	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0610	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720275	SRX2937279	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187188	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0611	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720261	SRX2937293	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187189	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0612	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720262	SRX2937292	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187190	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0613	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720263	SRX2937291	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187191	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0614	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720264	SRX2937290	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187192	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0615	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720257	SRX2937297	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187193	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0616	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720258	SRX2937296	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187194	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0617	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720259	SRX2937295	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187195	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0618	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720260	SRX2937294	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187196	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0619	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720253	SRX2937301	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187197	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0620	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720254	SRX2937300	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187198	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0621	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720321	SRX2937233	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187199	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0622	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720320	SRX2937234	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187200	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0623	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720323	SRX2937231	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187201	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0624	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720322	SRX2937232	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187202	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0625	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720319	SRX2937235	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187203	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0626	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR5720318	SRX2937236	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187204	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0627	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR6507277	SRX3595722	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187076	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	HOT
S0628	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR6507278	SRX3595721	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187075	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	HOT
S0629	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR6507279	SRX3595720	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187077	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
S0630	Shotgun sequencing	NextEra XT kit 	Illumina	Taxonomic characterisation	SRR6507280	SRX3595719	NCBI Sequence Read Archive	SRP109831	http://identifiers.org/insdc.sra:SRP109831	Metagenome assembly	SRZ187078	NCBI BioProject	PRJNA385855	http://identifiers.org/ncbi/bioproject:PRJNA385855	BATS
