Source Name	Material Type	Term Source REF	Term Accession Number	Characteristics[organism]	Term Source REF	Term Accession Number	Characteristics[geographical location]	Term Source REF	Term Accession Number	Characteristics[environment type]	Term Source REF	Term Accession Number	Characteristics[latitude]	Unit	Term Source REF	Term Accession Number	Characteristics[longitude]	Unit	Term Source REF	Term Accession Number	Characteristics[depth]	Unit	Term Source REF	Term Accession Number	Comment[cruise id]	Comment[cruise station]	Protocol REF	Comment[niskin bottle id]	Protocol REF	Sample Name	Factor Value[project]	Factor Value[collection time]
HOT project Pacific Ocean Gyre seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean Gyre	GAZ	GAZ:00011770	ocean biome	ENVO	ENVO:01000048	22.75	degree	UO	UO:0000185	-158	degree	UO	UO:0000185	175	meter	UO	UO:0000008	HOT153	Station ALOHA	Sample collection	1530200304	DNA extraction	S0554	HOT	2003-11-09
HOT project Pacific Ocean Gyre seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean Gyre	GAZ	GAZ:00011770	ocean biome	ENVO	ENVO:01000048	22.75	degree	UO	UO:0000185	-158	degree	UO	UO:0000185	5	meter	UO	UO:0000008	HOT154	Station ALOHA	Sample collection	1540201018	DNA extraction	S0555	HOT	2003-12-20
HOT project Pacific Ocean Gyre seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean Gyre	GAZ	GAZ:00011770	ocean biome	ENVO	ENVO:01000048	22.75	degree	UO	UO:0000185	-158	degree	UO	UO:0000185	85	meter	UO	UO:0000008	HOT154	Station ALOHA	Sample collection	1540201010	DNA extraction	S0556	HOT	2003-12-20
HOT project Pacific Ocean Gyre seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean Gyre	GAZ	GAZ:00011770	ocean biome	ENVO	ENVO:01000048	22.75	degree	UO	UO:0000185	-158	degree	UO	UO:0000185	175	meter	UO	UO:0000008	HOT154	Station ALOHA	Sample collection	1540201004	DNA extraction	S0557	HOT	2003-12-20
HOT project Pacific Ocean Gyre seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean Gyre	GAZ	GAZ:00011770	ocean biome	ENVO	ENVO:01000048	22.75	degree	UO	UO:0000185	-158	degree	UO	UO:0000185	10	meter	UO	UO:0000008	HOT152	Station ALOHA	Sample collection	1520200320	DNA extraction	S0558	HOT	2003-10-14
HOT project Pacific Ocean Gyre seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean Gyre	GAZ	GAZ:00011770	ocean biome	ENVO	ENVO:01000048	22.75	degree	UO	UO:0000185	-158	degree	UO	UO:0000185	100	meter	UO	UO:0000008	HOT152	Station ALOHA	Sample collection	1520200308	DNA extraction	S0559	HOT	2003-10-14
HOT project Pacific Ocean Gyre seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean Gyre	GAZ	GAZ:00011770	ocean biome	ENVO	ENVO:01000048	22.75	degree	UO	UO:0000185	-158	degree	UO	UO:0000185	175	meter	UO	UO:0000008	HOT152	Station ALOHA	Sample collection	1520200304	DNA extraction	S0560	HOT	2003-10-14
HOT project Pacific Ocean Gyre seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean Gyre	GAZ	GAZ:00011770	ocean biome	ENVO	ENVO:01000048	22.75	degree	UO	UO:0000185	-158	degree	UO	UO:0000185	5	meter	UO	UO:0000008	HOT155	Station ALOHA	Sample collection	1550200314	DNA extraction	S0561	HOT	2004-01-21
HOT project Pacific Ocean Gyre seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean Gyre	GAZ	GAZ:00011770	ocean biome	ENVO	ENVO:01000048	22.75	degree	UO	UO:0000185	-158	degree	UO	UO:0000185	100	meter	UO	UO:0000008	HOT155	Station ALOHA	Sample collection	1550200308	DNA extraction	S0562	HOT	2004-01-21
HOT project Pacific Ocean Gyre seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean Gyre	GAZ	GAZ:00011770	ocean biome	ENVO	ENVO:01000048	22.75	degree	UO	UO:0000185	-158	degree	UO	UO:0000185	175	meter	UO	UO:0000008	HOT155	Station ALOHA	Sample collection	1550200304	DNA extraction	S0563	HOT	2004-01-21
HOT project Pacific Ocean Gyre seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean Gyre	GAZ	GAZ:00011770	ocean biome	ENVO	ENVO:01000048	22.75	degree	UO	UO:0000185	-158	degree	UO	UO:0000185	10	meter	UO	UO:0000008	HOT157	Station ALOHA	Sample collection	1570200323	DNA extraction	S0564	HOT	2004-03-19
HOT project Pacific Ocean Gyre seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean Gyre	GAZ	GAZ:00011770	ocean biome	ENVO	ENVO:01000048	22.75	degree	UO	UO:0000185	-158	degree	UO	UO:0000185	115	meter	UO	UO:0000008	HOT157	Station ALOHA	Sample collection	1570200316	DNA extraction	S0565	HOT	2004-03-19
HOT project Pacific Ocean Gyre seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean Gyre	GAZ	GAZ:00011770	ocean biome	ENVO	ENVO:01000048	22.75	degree	UO	UO:0000185	-158	degree	UO	UO:0000185	175	meter	UO	UO:0000008	HOT157	Station ALOHA	Sample collection	1570200313	DNA extraction	S0566	HOT	2004-03-19
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	10	meter	UO	UO:0000008	BATS175	BATS	Sample collection	1017500401	DNA extraction	S0567	BATS	2003-04-22
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	80	meter	UO	UO:0000008	BATS175	BATS	Sample collection	1017500406	DNA extraction	S0568	BATS	2003-04-22
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	180	meter	UO	UO:0000008	BATS175	BATS	Sample collection	1017500411	DNA extraction	S0569	BATS	2003-04-22
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	1	meter	UO	UO:0000008	BATS181	BATS	Sample collection	1018100401	DNA extraction	S0570	BATS	2003-10-07
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	80	meter	UO	UO:0000008	BATS181	BATS	Sample collection	1018100406	DNA extraction	S0571	BATS	2003-10-07
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	180	meter	UO	UO:0000008	BATS181	BATS	Sample collection	1018100411	DNA extraction	S0572	BATS	2003-10-07
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	1	meter	UO	UO:0000008	BATS184	BATS	Sample collection	1018400401	DNA extraction	S0573	BATS	2004-01-27
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	40	meter	UO	UO:0000008	BATS184	BATS	Sample collection	1018400408	DNA extraction	S0574	BATS	2004-01-27
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	180	meter	UO	UO:0000008	BATS184	BATS	Sample collection	1018400418	DNA extraction	S0575	BATS	2004-01-27
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	1	meter	UO	UO:0000008	BATS186	BATS	Sample collection	1018600401	DNA extraction	S0576	BATS	2004-03-23
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	60	meter	UO	UO:0000008	BATS186	BATS	Sample collection	1018600411	DNA extraction	S0577	BATS	2004-03-23
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	180	meter	UO	UO:0000008	BATS186	BATS	Sample collection	1018600419	DNA extraction	S0578	BATS	2004-03-23
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	1	meter	UO	UO:0000008	BATS195	BATS	Sample collection	1019500401	DNA extraction	S0579	BATS	2004-12-08
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	100	meter	UO	UO:0000008	BATS195	BATS	Sample collection	1019500407	DNA extraction	S0580	BATS	2004-12-08
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	180	meter	UO	UO:0000008	BATS195	BATS	Sample collection	1019500411	DNA extraction	S0581	BATS	2004-12-08
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	1	meter	UO	UO:0000008	BATS173	BATS	Sample collection	1017300307	DNA extraction	S0582	BATS	2003-02-21
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	40	meter	UO	UO:0000008	BATS173	BATS	Sample collection	1017300310	DNA extraction	S0583	BATS	2003-02-21
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	180	meter	UO	UO:0000008	BATS173	BATS	Sample collection	1017300317	DNA extraction	S0584	BATS	2003-02-21
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	1	meter	UO	UO:0000008	BATS174	BATS	Sample collection	1017400411	DNA extraction	S0585	BATS	2003-03-22
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	80	meter	UO	UO:0000008	BATS174	BATS	Sample collection	1017400416	DNA extraction	S0586	BATS	2003-03-22
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	180	meter	UO	UO:0000008	BATS174	BATS	Sample collection	1017400421	DNA extraction	S0587	BATS	2003-03-22
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	10	meter	UO	UO:0000008	BATS178	BATS	Sample collection	1017800407	DNA extraction	S0588	BATS	2003-07-15
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	120	meter	UO	UO:0000008	BATS178	BATS	Sample collection	1017800414	DNA extraction	S0589	BATS	2003-07-15
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	180	meter	UO	UO:0000008	BATS178	BATS	Sample collection	1017800417	DNA extraction	S0590	BATS	2003-07-15
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	10	meter	UO	UO:0000008	BATS179	BATS	Sample collection	1017900401	DNA extraction	S0591	BATS	2003-08-12
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	100	meter	UO	UO:0000008	BATS179	BATS	Sample collection	1017900410	DNA extraction	S0592	BATS	2003-08-12
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	160	meter	UO	UO:0000008	BATS179	BATS	Sample collection	1017900413	DNA extraction	S0593	BATS	2003-08-12
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	1	meter	UO	UO:0000008	BATS187	BATS	Sample collection	1018700501	DNA extraction	S0594	BATS	2004-04-21
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	40	meter	UO	UO:0000008	BATS187	BATS	Sample collection	1018700504	DNA extraction	S0595	BATS	2004-04-21
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	180	meter	UO	UO:0000008	BATS187	BATS	Sample collection	1018700511	DNA extraction	S0596	BATS	2004-04-21
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	1	meter	UO	UO:0000008	BATS192	BATS	Sample collection	1019200501	DNA extraction	S0597	BATS	2004-09-14
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	100	meter	UO	UO:0000008	BATS192	BATS	Sample collection	1019200507	DNA extraction	S0598	BATS	2004-09-14
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	180	meter	UO	UO:0000008	BATS192	BATS	Sample collection	1019200511	DNA extraction	S0599	BATS	2004-09-14
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	1	meter	UO	UO:0000008	BATS193	BATS	Sample collection	1019300401	DNA extraction	S0600	BATS	2004-10-13
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	100	meter	UO	UO:0000008	BATS193	BATS	Sample collection	1019300407	DNA extraction	S0601	BATS	2004-10-13
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	180	meter	UO	UO:0000008	BATS193	BATS	Sample collection	1019300411	DNA extraction	S0602	BATS	2004-10-13
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	1	meter	UO	UO:0000008	BATS194	BATS	Sample collection	1019400401	DNA extraction	S0603	BATS	2004-11-12
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	80	meter	UO	UO:0000008	BATS194	BATS	Sample collection	1019400406	DNA extraction	S0604	BATS	2004-11-12
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	180	meter	UO	UO:0000008	BATS194	BATS	Sample collection	1019400411	DNA extraction	S0605	BATS	2004-11-12
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	1	meter	UO	UO:0000008	BATS176	BATS	Sample collection	1017600501	DNA extraction	S0606	BATS	2003-05-20
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	100	meter	UO	UO:0000008	BATS176	BATS	Sample collection	1017600513	DNA extraction	S0607	BATS	2003-05-20
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	180	meter	UO	UO:0000008	BATS176	BATS	Sample collection	1017600517	DNA extraction	S0608	BATS	2003-05-20
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	1	meter	UO	UO:0000008	BATS182	BATS	Sample collection	1018200401	DNA extraction	S0609	BATS	2003-11-04
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	80	meter	UO	UO:0000008	BATS182	BATS	Sample collection	1018200406	DNA extraction	S0610	BATS	2003-11-04
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	180	meter	UO	UO:0000008	BATS182	BATS	Sample collection	1018200411	DNA extraction	S0611	BATS	2003-11-04
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	1	meter	UO	UO:0000008	BATS183	BATS	Sample collection	1018300401	DNA extraction	S0612	BATS	2003-12-02
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	100	meter	UO	UO:0000008	BATS183	BATS	Sample collection	1018300410	DNA extraction	S0613	BATS	2003-12-02
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	180	meter	UO	UO:0000008	BATS183	BATS	Sample collection	1018300414	DNA extraction	S0614	BATS	2003-12-02
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	10	meter	UO	UO:0000008	BATS188	BATS	Sample collection	1018800504	DNA extraction	S0615	BATS	2004-05-18
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	80	meter	UO	UO:0000008	BATS188	BATS	Sample collection	1018800509	DNA extraction	S0616	BATS	2004-05-18
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	180	meter	UO	UO:0000008	BATS188	BATS	Sample collection	1018800514	DNA extraction	S0617	BATS	2004-05-18
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	10	meter	UO	UO:0000008	BATS189	BATS	Sample collection	1018900301	DNA extraction	S0618	BATS	2004-06-15
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	100	meter	UO	UO:0000008	BATS189	BATS	Sample collection	1018900309	DNA extraction	S0619	BATS	2004-06-15
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	180	meter	UO	UO:0000008	BATS189	BATS	Sample collection	1018900313	DNA extraction	S0620	BATS	2004-06-15
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	1	meter	UO	UO:0000008	BATS191	BATS	Sample collection	1019100604	DNA extraction	S0621	BATS	2004-08-17
BATS project Sargasso Sea seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Sargasso Sea	GAZ	GAZ:00002454	ocean biome	ENVO	ENVO:01000048	31.66	degree	UO	UO:0000185	-64.16	degree	UO	UO:0000185	120	meter	UO	UO:0000008	BATS191	BATS	Sample collection	1019100611	DNA extraction	S0622	BATS	2004-08-17
