study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
PRJNA385854	SAMN07136497	SRX2974780	SRR5788432	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788432/SRR5788432_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788432/SRR5788432_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/002/SRR5788432
PRJNA385854	SAMN07136496	SRX2974779	SRR5788433	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788433/SRR5788433_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788433/SRR5788433_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/003/SRR5788433
PRJNA385854	SAMN07136495	SRX2974778	SRR5788434	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788434/SRR5788434_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788434/SRR5788434_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/004/SRR5788434
PRJNA385854	SAMN07136494	SRX2974777	SRR5788435	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788435/SRR5788435_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788435/SRR5788435_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/005/SRR5788435
PRJNA385854	SAMN07136493	SRX2974776	SRR5788436	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788436/SRR5788436_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788436/SRR5788436_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/006/SRR5788436
PRJNA385854	SAMN07136932	SRX2974775	SRR5788437	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788437/SRR5788437_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788437/SRR5788437_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/007/SRR5788437
PRJNA385854	SAMN07136931	SRX2974774	SRR5788438	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788438/SRR5788438_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788438/SRR5788438_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/008/SRR5788438
PRJNA385854	SAMN07136930	SRX2974773	SRR5788439	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788439/SRR5788439_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788439/SRR5788439_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/009/SRR5788439
PRJNA385854	SAMN07136929	SRX2974772	SRR5788440	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788440/SRR5788440_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788440/SRR5788440_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/000/SRR5788440
PRJNA385854	SAMN07136928	SRX2974771	SRR5788441	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788441/SRR5788441_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788441/SRR5788441_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/001/SRR5788441
PRJNA385854	SAMN07136927	SRX2974770	SRR5788442	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788442/SRR5788442_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788442/SRR5788442_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/002/SRR5788442
PRJNA385854	SAMN07136926	SRX2974769	SRR5788443	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788443/SRR5788443_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788443/SRR5788443_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/003/SRR5788443
PRJNA385854	SAMN07136925	SRX2974768	SRR5788444	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788444/SRR5788444_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788444/SRR5788444_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/004/SRR5788444
PRJNA385854	SAMN07136924	SRX2974767	SRR5788445	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788445/SRR5788445_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788445/SRR5788445_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/005/SRR5788445
PRJNA385854	SAMN07136923	SRX2974766	SRR5788446	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788446/SRR5788446_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788446/SRR5788446_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/006/SRR5788446
PRJNA385854	SAMN07136622	SRX2974765	SRR5788447	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788447/SRR5788447_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788447/SRR5788447_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/007/SRR5788447
PRJNA385854	SAMN07136621	SRX2974764	SRR5788448	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788448/SRR5788448_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788448/SRR5788448_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/008/SRR5788448
PRJNA385854	SAMN07136616	SRX2974763	SRR5788449	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788449/SRR5788449_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788449/SRR5788449_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/009/SRR5788449
PRJNA385854	SAMN07136615	SRX2974762	SRR5788450	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788450/SRR5788450_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788450/SRR5788450_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/000/SRR5788450
PRJNA385854	SAMN07136614	SRX2974761	SRR5788451	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788451/SRR5788451_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788451/SRR5788451_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/001/SRR5788451
PRJNA385854	SAMN07136613	SRX2974760	SRR5788452	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788452/SRR5788452_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788452/SRR5788452_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/002/SRR5788452
PRJNA385854	SAMN07136620	SRX2974759	SRR5788453	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788453/SRR5788453_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788453/SRR5788453_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/003/SRR5788453
PRJNA385854	SAMN07136619	SRX2974758	SRR5788454	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788454/SRR5788454_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788454/SRR5788454_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/004/SRR5788454
PRJNA385854	SAMN07136618	SRX2974757	SRR5788455	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788455/SRR5788455_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788455/SRR5788455_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/005/SRR5788455
PRJNA385854	SAMN07136617	SRX2974756	SRR5788456	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788456/SRR5788456_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788456/SRR5788456_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/006/SRR5788456
PRJNA385854	SAMN07136840	SRX2974755	SRR5788457	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788457/SRR5788457_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788457/SRR5788457_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/007/SRR5788457
PRJNA385854	SAMN07136839	SRX2974754	SRR5788458	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788458/SRR5788458_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788458/SRR5788458_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/008/SRR5788458
PRJNA385854	SAMN07136838	SRX2974753	SRR5788459	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788459/SRR5788459_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788459/SRR5788459_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/009/SRR5788459
PRJNA385854	SAMN07136837	SRX2974752	SRR5788460	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788460/SRR5788460_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788460/SRR5788460_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/000/SRR5788460
PRJNA385854	SAMN07136836	SRX2974751	SRR5788461	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788461/SRR5788461_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788461/SRR5788461_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/001/SRR5788461
PRJNA385854	SAMN07136835	SRX2974750	SRR5788462	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788462/SRR5788462_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788462/SRR5788462_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/002/SRR5788462
PRJNA385854	SAMN07136701	SRX2974749	SRR5788463	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788463/SRR5788463_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788463/SRR5788463_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/003/SRR5788463
PRJNA385854	SAMN07136702	SRX2974748	SRR5788464	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788464/SRR5788464_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788464/SRR5788464_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/004/SRR5788464
PRJNA385854	SAMN07136699	SRX2974747	SRR5788465	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788465/SRR5788465_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788465/SRR5788465_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/005/SRR5788465
PRJNA385854	SAMN07136700	SRX2974746	SRR5788466	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788466/SRR5788466_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788466/SRR5788466_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/006/SRR5788466
PRJNA385854	SAMN07136697	SRX2974745	SRR5788467	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788467/SRR5788467_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788467/SRR5788467_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/007/SRR5788467
PRJNA385854	SAMN07136698	SRX2974744	SRR5788468	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788468/SRR5788468_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788468/SRR5788468_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/008/SRR5788468
