Wavenumber (cm^-1),LC,LC,LC,LC,LC,LC,LC,LC,LC,PET,PET,PET,PET,PET,PET,PET,PET,PET,WPET,WPET,WPET,WPET,WPET,WPET,WPET,WPET,WPET
1183.429763,91.78,95.01,94.95,91.78,95.01,94.95,91.78,95.01,94.95,84.7,85.54,91.16,83.64,91.35,91.07,89.58,88.49,87.89,89.97,88.8,88.8,89.42,85.4,93.77,84.69,86.36,83.75
1181.566094,91.55,94.94,94.89,91.55,94.94,94.89,91.55,94.94,94.89,84.92,85.71,91.24,83.86,91.46,91.15,89.72,88.56,88.03,90.16,88.99,88.99,89.59,85.6,93.93,84.9,86.53,83.93
1179.702425,91.21,94.77,94.72,91.21,94.77,94.72,91.21,94.77,94.72,84.98,85.75,91.25,83.94,91.49,91.18,89.79,88.54,88.05,90.27,89.07,89.07,89.65,85.69,94.04,84.99,86.59,83.97
1177.838757,90.82,94.59,94.43,90.82,94.59,94.43,90.82,94.59,94.43,84.99,85.74,91.22,83.95,91.47,91.19,89.81,88.49,87.98,90.32,89.1,89.1,89.66,85.74,94.1,85.01,86.61,83.93
1175.975088,90.51,94.48,94.14,90.51,94.48,94.14,90.51,94.48,94.14,85.04,85.76,91.23,83.99,91.5,91.23,89.86,88.52,87.93,90.36,89.15,89.15,89.67,85.81,94.17,85.08,86.68,83.97
1174.111419,90.45,94.5,94.01,90.45,94.5,94.01,90.45,94.5,94.01,85.21,85.92,91.34,84.2,91.6,91.39,90.03,88.75,88.01,90.53,89.31,89.31,89.77,86.01,94.36,85.3,86.9,84.2
1172.24775,90.74,94.71,94.08,90.74,94.71,94.08,90.74,94.71,94.08,85.62,86.33,91.62,84.64,91.83,91.71,90.35,89.22,88.32,90.82,89.63,89.63,90.04,86.38,94.67,85.75,87.33,84.71
1170.384081,91.38,95.13,94.4,91.38,95.13,94.4,91.38,95.13,94.4,86.26,86.98,92.07,85.34,92.22,92.15,90.83,89.87,88.88,91.26,90.12,90.12,90.5,86.95,95.1,86.42,87.96,85.49
1168.520412,92.21,95.63,94.91,92.21,95.63,94.91,92.21,95.63,94.91,87.02,87.76,92.59,86.16,92.69,92.62,91.37,90.56,89.61,91.77,90.72,90.72,91.07,87.65,95.6,87.22,88.67,86.43
1166.656743,92.93,96.02,95.42,92.93,96.02,95.42,92.93,96.02,95.42,87.76,88.48,93.08,86.95,93.12,93.05,91.86,91.14,90.32,92.26,91.31,91.31,91.62,88.32,96.08,87.94,89.34,87.28
1164.793074,93.39,96.27,95.79,93.39,96.27,95.79,93.39,96.27,95.79,88.36,89.04,93.44,87.58,93.48,93.37,92.24,91.54,90.9,92.66,91.8,91.8,92.03,88.85,96.47,88.49,89.87,87.89
1162.929405,93.61,96.39,96.01,93.61,96.39,96.01,93.61,96.39,96.01,88.76,89.43,93.67,88.01,93.72,93.55,92.49,91.77,91.26,92.96,92.14,92.14,92.35,89.25,96.74,88.87,90.24,88.29
1161.065736,93.68,96.41,96.13,93.68,96.41,96.13,93.68,96.41,96.13,89.03,89.67,93.78,88.29,93.85,93.63,92.65,91.84,91.46,93.16,92.38,92.38,92.56,89.5,96.93,89.12,90.46,88.53
1159.202067,93.64,96.39,96.17,93.64,96.39,96.17,93.64,96.39,96.17,89.21,89.82,93.82,88.46,93.92,93.67,92.77,91.84,91.59,93.29,92.54,92.54,92.68,89.67,97.06,89.26,90.57,88.65
1157.338398,93.48,96.3,96.13,93.48,96.3,96.13,93.48,96.3,96.13,89.3,89.87,93.82,88.54,93.95,93.67,92.8,91.77,91.64,93.37,92.61,92.61,92.74,89.74,97.11,89.32,90.6,88.64
1155.47473,93.19,96.14,95.99,93.19,96.14,95.99,93.19,96.14,95.99,89.27,89.79,93.71,88.5,93.92,93.56,92.73,91.58,91.57,93.39,92.6,92.6,92.72,89.72,97.09,89.26,90.52,88.5
1153.611061,92.83,95.93,95.77,92.83,95.93,95.77,92.83,95.93,95.77,89.12,89.6,93.51,88.31,93.8,93.35,92.58,91.27,91.35,93.29,92.48,92.48,92.59,89.6,96.98,89.06,90.34,88.21
1151.747392,92.44,95.72,95.55,92.44,95.72,95.55,92.44,95.72,95.55,88.84,89.28,93.25,87.99,93.61,93.08,92.35,90.86,91.02,93.12,92.26,92.26,92.39,89.36,96.8,88.75,90.06,87.78
1149.883723,92,95.5,95.32,92,95.5,95.32,92,95.5,95.32,88.46,88.83,92.9,87.55,93.35,92.73,92.05,90.39,90.6,92.89,91.97,91.97,92.11,89.02,96.55,88.35,89.67,87.21
1148.020054,91.45,95.19,95.01,91.45,95.19,95.01,91.45,95.19,95.01,87.97,88.3,92.49,87.01,93.03,92.32,91.67,89.84,90.12,92.58,91.6,91.6,91.76,88.58,96.24,87.83,89.18,86.5
1146.156385,90.78,94.79,94.61,90.78,94.79,94.61,90.78,94.79,94.61,87.38,87.69,92.01,86.35,92.64,91.81,91.2,89.18,89.54,92.19,91.12,91.12,91.32,88.01,95.83,87.16,88.58,85.67
1144.292716,90.02,94.33,94.13,90.02,94.33,94.13,90.02,94.33,94.13,86.64,86.93,91.45,85.52,92.17,91.2,90.62,88.39,88.84,91.69,90.52,90.52,90.8,87.3,95.32,86.34,87.84,84.71
1142.429047,89.2,93.87,93.59,89.2,93.87,93.59,89.2,93.87,93.59,85.71,85.98,90.79,84.52,91.62,90.47,89.91,87.47,88.02,91.06,89.79,89.79,90.15,86.42,94.7,85.32,86.92,83.55
1140.565378,88.35,93.38,93.04,88.35,93.38,93.04,88.35,93.38,93.04,84.59,84.89,90.02,83.32,90.95,89.61,89.06,86.41,87.04,90.27,88.88,88.88,89.32,85.31,93.94,84.05,85.79,82.12
1138.701709,87.51,92.88,92.48,87.51,92.88,92.48,87.51,92.88,92.48,83.23,83.62,89.1,81.86,90.12,88.58,88.04,85.18,85.88,89.28,87.79,87.79,88.32,83.96,93.03,82.54,84.45,80.44
1136.83804,86.66,92.36,91.93,86.66,92.36,91.93,86.66,92.36,91.93,81.6,82.11,88.06,80.14,89.15,87.4,86.86,83.79,84.53,88.11,86.51,86.51,87.13,82.37,91.98,80.8,82.89,78.55
1134.974371,85.74,91.8,91.35,85.74,91.8,91.35,85.74,91.8,91.35,79.75,80.42,86.95,78.23,88.11,86.15,85.61,82.32,83.04,86.8,85.06,85.06,85.75,80.58,90.81,78.85,81.14,76.45
1133.110703,84.71,91.16,90.71,84.71,91.16,90.71,84.71,91.16,90.71,77.85,78.69,85.79,76.24,87.04,84.94,84.35,80.87,81.48,85.47,83.58,83.58,84.31,78.76,89.65,76.86,79.36,74.31
1131.247034,83.53,90.44,89.99,83.53,90.44,89.99,83.53,90.44,89.99,76.06,77.06,84.74,74.38,86.04,83.89,83.21,79.57,80,84.22,82.2,82.2,82.95,77.07,88.59,75.04,77.73,72.36
1129.383365,82.2,89.63,89.21,82.2,89.63,89.21,82.2,89.63,89.21,74.48,75.61,83.88,72.8,85.22,83.05,82.27,78.51,78.72,83.14,80.99,80.99,81.76,75.63,87.68,73.49,76.33,70.69
1127.519696,80.65,88.67,88.29,80.65,88.67,88.29,80.65,88.67,88.29,73.16,74.37,83.16,71.46,84.54,82.4,81.51,77.63,77.64,82.23,79.96,79.96,80.78,74.46,86.93,72.23,75.17,69.29
1125.656027,78.86,87.56,87.19,78.86,87.56,87.19,78.86,87.56,87.19,72.06,73.34,82.54,70.3,83.95,81.88,80.87,76.89,76.69,81.5,79.11,79.11,79.97,73.5,86.32,71.2,74.2,68.11
1123.792358,76.96,86.41,85.98,76.96,86.41,85.98,76.96,86.41,85.98,71.13,72.44,82.01,69.31,83.46,81.42,80.35,76.28,75.88,80.9,78.4,78.4,79.28,72.67,85.83,70.33,73.37,67.11
1121.928689,75.1,85.3,84.7,75.1,85.3,84.7,75.1,85.3,84.7,70.33,71.65,81.57,68.5,83.05,81.05,79.9,75.78,75.18,80.42,77.77,77.77,78.71,71.97,85.42,69.59,72.7,66.28
1120.06502,73.47,84.32,83.44,73.47,84.32,83.44,73.47,84.32,83.44,69.7,71.04,81.22,67.87,82.72,80.8,79.58,75.41,74.62,80.05,77.28,77.28,78.23,71.44,85.11,69.04,72.18,65.64
1118.201351,72.37,83.65,82.4,72.37,83.65,82.4,72.37,83.65,82.4,69.36,70.68,81.03,67.5,82.52,80.67,79.43,75.22,74.26,79.86,77.02,77.02,77.94,71.14,84.94,68.76,71.87,65.28
1116.337682,71.94,83.41,81.79,71.94,83.41,81.79,71.94,83.41,81.79,69.29,70.57,81,67.44,82.47,80.67,79.4,75.2,74.13,79.85,76.98,76.98,77.88,71.09,84.9,68.72,71.82,65.23
1114.474013,72.21,83.61,81.69,72.21,83.61,81.69,72.21,83.61,81.69,69.37,70.63,81.05,67.55,82.5,80.71,79.44,75.24,74.2,79.91,77.05,77.05,77.96,71.18,84.89,68.8,71.89,65.34
1112.610344,73.01,84.13,82.1,73.01,84.13,82.1,73.01,84.13,82.1,69.43,70.71,81.09,67.62,82.54,80.71,79.44,75.26,74.29,79.93,77.08,77.08,78.01,71.19,84.83,68.83,71.92,65.38
1110.746675,73.59,84.51,82.65,73.59,84.51,82.65,73.59,84.51,82.65,69.35,70.66,81.01,67.52,82.5,80.6,79.35,75.12,74.28,79.87,77.02,77.02,77.97,71.09,84.71,68.71,71.82,65.26
1108.883007,73.14,84.22,82.73,73.14,84.22,82.73,73.14,84.22,82.73,69.03,70.36,80.77,67.16,82.31,80.35,79.1,74.73,74.09,79.7,76.79,76.79,77.79,70.81,84.47,68.34,71.5,64.86
1107.019338,71.56,83.21,82.09,71.56,83.21,82.09,71.56,83.21,82.09,68.41,69.75,80.38,66.49,81.98,79.95,78.67,74.12,73.63,79.36,76.33,76.33,77.42,70.28,84.1,67.69,70.89,64.12
1105.155669,69.26,81.7,80.83,69.26,81.7,80.83,69.26,81.7,80.83,67.55,68.93,79.88,65.62,81.54,79.46,78.14,73.44,72.99,78.88,75.7,75.7,76.87,69.54,83.62,66.86,70.1,63.17
1103.292,66.73,80.05,79.24,66.73,80.05,79.24,66.73,80.05,79.24,66.63,68.06,79.37,64.69,81.07,78.96,77.61,72.77,72.28,78.35,75,75,76.23,68.74,83.11,65.98,69.27,62.16
1101.428331,64.31,78.49,77.61,64.31,78.49,77.61,64.31,78.49,77.61,65.77,67.25,78.9,63.8,80.62,78.51,77.11,72.19,71.6,77.81,74.29,74.29,75.59,67.95,82.61,65.14,68.48,61.23
1099.564662,62.18,77.06,76.05,62.18,77.06,76.05,62.18,77.06,76.05,65,66.55,78.49,63.02,80.21,78.16,76.68,71.74,70.99,77.31,73.65,73.65,75.01,67.23,82.17,64.41,67.81,60.44
1097.700993,60.48,75.86,74.63,60.48,75.86,74.63,60.48,75.86,74.63,64.34,65.98,78.17,62.38,79.89,77.89,76.33,71.41,70.48,76.87,73.15,73.15,74.51,66.66,81.83,63.83,67.26,59.83
1095.837324,59.29,74.98,73.52,59.29,74.98,73.52,59.29,74.98,73.52,63.85,65.55,77.95,61.91,79.67,77.7,76.1,71.19,70.12,76.54,72.78,72.78,74.15,66.25,81.57,63.41,66.83,59.37
1093.973655,58.62,74.46,72.75,58.62,74.46,72.75,58.62,74.46,72.75,63.53,65.27,77.83,61.58,79.5,77.59,75.96,71.09,69.91,76.29,72.49,72.49,73.89,65.96,81.37,63.14,66.57,59.1
1092.109986,58.39,74.21,72.27,58.39,74.21,72.27,58.39,74.21,72.27,63.35,65.13,77.81,61.43,79.41,77.55,75.9,71.1,69.79,76.13,72.3,72.3,73.75,65.8,81.23,63.02,66.48,59
1090.246317,58.55,74.2,72.09,58.55,74.2,72.09,58.55,74.2,72.09,63.31,65.09,77.86,61.41,79.4,77.58,75.89,71.17,69.74,76.07,72.24,72.24,73.73,65.76,81.19,63.01,66.48,59.03
1088.382648,58.92,74.34,72.14,58.92,74.34,72.14,58.92,74.34,72.14,63.35,65.16,77.92,61.46,79.41,77.65,75.91,71.28,69.76,76.07,72.25,72.25,73.75,65.79,81.22,63.09,66.54,59.14
1086.51898,59.41,74.55,72.26,59.41,74.55,72.26,59.41,74.55,72.26,63.45,65.28,78.01,61.57,79.47,77.77,76.02,71.43,69.85,76.09,72.32,72.32,73.8,65.86,81.27,63.22,66.66,59.3
1084.655311,60.02,74.85,72.44,60.02,74.85,72.44,60.02,74.85,72.44,63.6,65.45,78.16,61.77,79.58,77.93,76.18,71.65,70,76.14,72.44,72.44,73.91,66.02,81.35,63.42,66.85,59.56
1082.791642,60.86,75.25,72.78,60.86,75.25,72.78,60.86,75.25,72.78,63.85,65.71,78.36,62.05,79.72,78.15,76.36,71.94,70.21,76.26,72.61,72.61,74.1,66.27,81.47,63.71,67.14,59.94
1080.927973,62.15,75.87,73.34,62.15,75.87,73.34,62.15,75.87,73.34,64.24,66.09,78.62,62.47,79.94,78.45,76.64,72.35,70.5,76.47,72.86,72.86,74.37,66.63,81.66,64.16,67.55,60.47
1079.064304,63.98,76.86,74.25,63.98,76.86,74.25,63.98,76.86,74.25,64.82,66.63,78.97,63.04,80.22,78.83,77.01,72.88,70.94,76.77,73.26,73.26,74.75,67.15,81.97,64.79,68.09,61.17
1077.200635,66.22,78.17,75.58,66.22,78.17,75.58,66.22,78.17,75.58,65.55,67.31,79.42,63.79,80.61,79.31,77.47,73.52,71.52,77.19,73.8,73.8,75.26,67.85,82.4,65.57,68.8,62.03
1075.336966,68.59,79.6,77.21,68.59,79.6,77.21,68.59,79.6,77.21,66.39,68.09,79.95,64.65,81.06,79.85,78,74.22,72.19,77.68,74.44,74.44,75.85,68.64,82.87,66.44,69.62,63.03
1073.473297,70.81,80.98,78.88,70.81,80.98,78.88,70.81,80.98,78.88,67.29,68.95,80.51,65.6,81.56,80.45,78.59,74.96,72.96,78.23,75.12,75.12,76.5,69.46,83.36,67.35,70.46,64.1
1071.609628,72.79,82.22,80.39,72.79,82.22,80.39,72.79,82.22,80.39,68.21,69.85,81.06,66.56,82.06,81.07,79.18,75.72,73.77,78.83,75.83,75.83,77.19,70.3,83.85,68.3,71.31,65.18
1069.745959,74.54,83.31,81.72,74.54,83.31,81.72,74.54,83.31,81.72,69.14,70.73,81.6,67.5,82.54,81.64,79.74,76.42,74.55,79.43,76.53,76.53,77.89,71.14,84.36,69.26,72.19,66.26
1067.88229,76.07,84.25,82.9,76.07,84.25,82.9,76.07,84.25,82.9,70.04,71.56,82.12,68.41,83.04,82.2,80.3,77.09,75.29,80.01,77.22,77.22,78.57,71.97,84.87,70.16,73.02,67.3
1066.018621,77.42,85.11,83.98,77.42,85.11,83.98,77.42,85.11,83.98,70.89,72.37,82.64,69.31,83.53,82.74,80.84,77.74,76.03,80.57,77.88,77.88,79.2,72.77,85.36,71.02,73.81,68.27
1064.154953,78.64,85.91,84.98,78.64,85.91,84.98,78.64,85.91,84.98,71.73,73.17,83.14,70.18,83.99,83.26,81.36,78.33,76.76,81.11,78.5,78.5,79.84,73.55,85.84,71.85,74.57,69.19
1062.291284,79.69,86.59,85.84,79.69,86.59,85.84,79.69,86.59,85.84,72.54,73.91,83.6,71.01,84.42,83.73,81.83,78.87,77.45,81.64,79.11,79.11,80.47,74.3,86.33,72.64,75.28,70.08
1060.427615,80.55,87.15,86.59,80.55,87.15,86.59,80.55,87.15,86.59,73.28,74.6,84.01,71.76,84.82,84.15,82.26,79.37,78.09,82.15,79.69,79.69,81.04,74.99,86.76,73.38,75.94,70.9
1058.563946,81.26,87.62,87.24,81.26,87.62,87.24,81.26,87.62,87.24,73.94,75.24,84.39,72.42,85.2,84.52,82.65,79.8,78.67,82.59,80.21,80.21,81.55,75.59,87.13,74.02,76.53,71.61
1056.700277,81.73,87.94,87.72,81.73,87.94,87.72,81.73,87.94,87.72,74.5,75.75,84.7,72.99,85.49,84.8,82.97,80.15,79.14,82.96,80.61,80.61,81.99,76.08,87.43,74.56,76.99,72.21
1054.836608,81.9,88.09,88,81.9,88.09,88,81.9,88.09,88,74.95,76.13,84.93,73.43,85.71,85.01,83.2,80.4,79.5,83.25,80.93,80.93,82.35,76.49,87.65,75,77.36,72.65
1052.972939,81.85,88.09,88.11,81.85,88.09,88.11,81.85,88.09,88.11,75.25,76.39,85.08,73.74,85.89,85.16,83.37,80.53,79.75,83.46,81.17,81.17,82.62,76.79,87.83,75.3,77.62,72.93
1051.10927,81.64,87.97,88.06,81.64,87.97,88.06,81.64,87.97,88.06,75.44,76.56,85.15,73.95,86,85.22,83.46,80.58,79.88,83.57,81.29,81.29,82.76,76.97,87.96,75.45,77.75,73.09
1049.245601,81.35,87.81,87.9,81.35,87.81,87.9,81.35,87.81,87.9,75.56,76.65,85.18,74.05,86.04,85.24,83.51,80.6,79.96,83.61,81.34,81.34,82.81,77.06,88.01,75.55,77.8,73.14
1047.381932,81.05,87.65,87.69,81.05,87.65,87.69,81.05,87.65,87.69,75.61,76.69,85.19,74.08,86.06,85.27,83.54,80.64,79.97,83.62,81.34,81.34,82.83,77.1,88.05,75.61,77.84,73.15
1045.518263,80.84,87.52,87.47,80.84,87.52,87.47,80.84,87.52,87.47,75.64,76.72,85.2,74.11,86.09,85.31,83.58,80.72,79.96,83.64,81.33,81.33,82.85,77.14,88.09,75.65,77.89,73.19
1043.654594,80.78,87.5,87.32,80.78,87.5,87.32,80.78,87.5,87.32,75.72,76.76,85.25,74.21,86.14,85.42,83.66,80.85,79.99,83.68,81.38,81.38,82.89,77.24,88.15,75.76,78,73.3
1041.790926,80.94,87.62,87.26,80.94,87.62,87.26,80.94,87.62,87.26,75.86,76.88,85.38,74.39,86.23,85.58,83.8,81.07,80.11,83.77,81.49,81.49,82.99,77.4,88.27,75.94,78.19,73.5
1039.927257,81.34,87.87,87.4,81.34,87.87,87.4,81.34,87.87,87.4,76.1,77.15,85.55,74.68,86.39,85.78,84,81.36,80.33,83.96,81.71,81.71,83.16,77.67,88.49,76.26,78.46,73.84
1038.063588,81.91,88.22,87.69,81.91,88.22,87.69,81.91,88.22,87.69,76.49,77.54,85.79,75.1,86.62,86.04,84.25,81.72,80.64,84.21,82.02,82.02,83.42,78.04,88.74,76.69,78.81,74.3
1036.199919,82.49,88.59,88.08,82.49,88.59,88.08,82.49,88.59,88.08,77.02,78.03,86.11,75.62,86.91,86.36,84.55,82.15,81.08,84.56,82.4,82.4,83.79,78.5,89.03,77.21,79.28,74.88
1034.33625,83.04,88.94,88.48,83.04,88.94,88.48,83.04,88.94,88.48,77.62,78.61,86.47,76.23,87.24,86.7,84.91,82.6,81.61,85.01,82.88,82.88,84.26,79.06,89.37,77.82,79.85,75.56
1032.472581,83.49,89.26,88.88,83.49,89.26,88.88,83.49,89.26,88.88,78.3,79.25,86.87,76.93,87.63,87.03,85.29,83.04,82.23,85.53,83.4,83.4,84.8,79.68,89.76,78.5,80.47,76.28
1030.608912,83.82,89.54,89.24,83.82,89.54,89.24,83.82,89.54,89.24,79.03,79.91,87.28,77.67,88.03,87.25,85.64,83.34,82.91,86.05,83.93,83.93,85.41,80.31,90.11,79.15,81.07,76.96
1028.745243,84.02,89.75,89.59,84.02,89.75,89.59,84.02,89.75,89.59,79.43,80.24,87.42,78.02,88.18,87.04,85.63,83.16,83.31,86.35,84.25,84.25,85.82,80.55,90.22,79.32,81.29,77.17
1026.881574,83.95,89.76,89.87,83.95,89.76,89.87,83.95,89.76,89.87,78.68,79.51,86.82,77.15,87.64,86.01,84.81,81.98,82.72,85.82,83.73,83.73,85.38,79.67,89.6,78.2,80.39,76.01
1025.017905,83.13,89.32,89.77,83.13,89.32,89.77,83.13,89.32,89.77,76.47,77.47,85.36,74.81,86.34,84.3,83.23,79.88,80.91,84.28,82.1,82.1,83.74,77.49,88.16,75.71,78.21,73.28
1023.154236,80.84,88,88.78,80.84,88,88.78,80.84,88,88.78,73.8,74.98,83.68,72.01,84.86,82.68,81.54,77.74,78.67,82.5,80.09,80.09,81.66,75.01,86.58,72.97,75.67,70.2
1021.290567,76.75,85.53,86.4,76.75,85.53,86.4,76.75,85.53,86.4,71.45,72.75,82.27,69.62,83.61,81.48,80.19,76.01,76.63,81.06,78.33,78.33,79.92,72.96,85.29,70.71,73.55,67.63
1019.426898,71.58,82.29,82.78,71.58,82.29,82.78,71.58,82.29,82.78,69.29,70.68,81.02,67.43,82.45,80.49,79.06,74.61,74.7,79.79,76.7,76.7,78.36,71.07,84.16,68.71,71.7,65.32
1017.56323,67.44,79.5,79.03,67.44,79.5,79.03,67.44,79.5,79.03,67.58,69.09,80.13,65.71,81.57,79.87,78.28,73.86,73.16,78.7,75.33,75.33,76.99,69.58,83.29,67.2,70.32,63.66
1015.699561,67.02,78.87,77.24,67.02,78.87,77.24,67.02,78.87,77.24,67.09,68.7,80.09,65.3,81.4,80.06,78.26,74.23,72.69,78.33,74.91,74.91,76.46,69.23,83.1,66.97,70.09,63.5
1013.835892,70.7,80.8,78.62,70.7,80.8,78.62,70.7,80.8,78.62,68.08,69.69,80.92,66.41,82,81.05,79.09,75.6,73.5,78.9,75.64,75.64,77.05,70.19,83.69,68.18,71.16,64.95
1011.972223,75.46,83.57,81.59,75.46,83.57,81.59,75.46,83.57,81.59,69.85,71.41,82.11,68.26,82.98,82.33,80.3,77.27,75.06,80,76.95,76.95,78.3,71.82,84.68,70.06,72.88,67.16
1010.108554,79.08,85.82,84.24,79.08,85.82,84.24,79.08,85.82,84.24,71.58,73.11,83.22,70.04,83.95,83.47,81.4,78.7,76.61,81.1,78.29,78.29,79.63,73.43,85.64,71.84,74.51,69.25
1008.244885,81.53,87.4,86.2,81.53,87.4,86.2,81.53,87.4,86.2,73.02,74.49,84.09,71.52,84.76,84.37,82.27,79.78,77.91,82.04,79.39,79.39,80.75,74.75,86.4,73.28,75.84,70.92
1006.381216,83.21,88.47,87.64,83.21,88.47,87.64,83.21,88.47,87.64,74.18,75.58,84.79,72.72,85.43,85.06,82.96,80.59,78.97,82.81,80.24,80.24,81.66,75.82,87,74.42,76.88,72.24
1004.517547,84.4,89.19,88.7,84.4,89.19,88.7,84.4,89.19,88.7,75.1,76.47,85.32,73.68,85.96,85.57,83.49,81.2,79.84,83.42,80.91,80.91,82.39,76.69,87.46,75.32,77.68,73.26
1002.653878,85.3,89.74,89.51,85.3,89.74,89.51,85.3,89.74,89.51,75.84,77.2,85.77,74.48,86.38,85.99,83.94,81.69,80.56,83.93,81.46,81.46,82.98,77.39,87.84,76.03,78.31,74.09
1000.790209,85.97,90.22,90.16,85.97,90.22,90.16,85.97,90.22,90.16,76.48,77.81,86.15,75.15,86.72,86.33,84.3,82.1,81.15,84.39,81.95,81.95,83.49,77.95,88.17,76.66,78.85,74.78
998.9265404,86.54,90.62,90.69,86.54,90.62,90.69,86.54,90.62,90.69,77.07,78.36,86.48,75.73,87.04,86.65,84.63,82.48,81.67,84.81,82.41,82.41,83.93,78.44,88.49,77.23,79.34,75.4
997.0628715,87.02,90.95,91.12,87.02,90.95,91.12,87.02,90.95,91.12,77.58,78.84,86.79,76.26,87.33,86.95,84.92,82.82,82.1,85.16,82.81,82.81,84.32,78.89,88.76,77.73,79.77,75.97
995.1992025,87.36,91.22,91.47,87.36,91.22,91.47,87.36,91.22,91.47,78.01,79.24,87.06,76.73,87.57,87.21,85.18,83.13,82.47,85.46,83.15,83.15,84.68,79.29,88.99,78.14,80.15,76.45
993.3355336,87.62,91.4,91.7,87.62,91.4,91.7,87.62,91.4,91.7,78.36,79.55,87.26,77.07,87.77,87.39,85.41,83.36,82.78,85.71,83.41,83.41,84.95,79.62,89.18,78.45,80.43,76.82
991.4718647,87.78,91.51,91.85,87.78,91.51,91.85,87.78,91.51,91.85,78.62,79.78,87.41,77.3,87.92,87.49,85.56,83.51,83,85.88,83.59,83.59,85.13,79.85,89.29,78.66,80.63,77.08
989.6081958,87.84,91.59,91.92,87.84,91.59,91.92,87.84,91.59,91.92,78.78,79.95,87.49,77.47,88.01,87.56,85.66,83.63,83.14,85.98,83.71,83.71,85.23,79.99,89.32,78.8,80.78,77.24
987.7445269,87.85,91.66,91.94,87.85,91.66,91.94,87.85,91.66,91.94,78.94,80.12,87.55,77.65,88.07,87.64,85.75,83.71,83.24,86.09,83.82,83.82,85.36,80.14,89.39,78.98,80.92,77.4
985.8808579,87.88,91.71,91.95,87.88,91.71,91.95,87.88,91.71,91.95,79.11,80.29,87.66,77.87,88.19,87.76,85.85,83.82,83.39,86.23,83.97,83.97,85.52,80.33,89.49,79.22,81.11,77.62
984.017189,87.93,91.76,91.97,87.93,91.76,91.97,87.93,91.76,91.97,79.3,80.44,87.77,78.07,88.33,87.84,85.94,83.91,83.54,86.37,84.13,84.13,85.68,80.51,89.57,79.38,81.27,77.81
982.1535201,87.91,91.79,91.99,87.91,91.79,91.99,87.91,91.79,91.99,79.41,80.5,87.78,78.13,88.36,87.8,85.94,83.85,83.58,86.45,84.18,84.18,85.76,80.58,89.56,79.41,81.3,77.83
980.2898512,87.77,91.76,91.96,87.77,91.76,91.96,87.77,91.76,91.96,79.32,80.39,87.67,78.01,88.28,87.62,85.8,83.65,83.47,86.39,84.07,84.07,85.7,80.47,89.43,79.27,81.15,77.61
978.4261823,87.55,91.66,91.84,87.55,91.66,91.84,87.55,91.66,91.84,79,80.05,87.42,77.68,88.08,87.3,85.56,83.29,83.2,86.2,83.8,83.8,85.46,80.14,89.19,78.9,80.83,77.14
976.5625134,87.27,91.5,91.65,87.27,91.5,91.65,87.27,91.5,91.65,78.49,79.55,87.04,77.13,87.77,86.87,85.2,82.78,82.74,85.84,83.41,83.41,85.05,79.6,88.84,78.31,80.32,76.47
974.6988444,86.96,91.31,91.43,86.96,91.31,91.43,86.96,91.31,91.43,77.84,78.96,86.58,76.42,87.36,86.4,84.75,82.25,82.14,85.36,82.93,82.93,84.5,78.95,88.43,77.6,79.67,75.69
972.8351755,86.69,91.13,91.18,86.69,91.13,91.18,86.69,91.13,91.18,77.21,78.42,86.19,75.79,86.99,86.03,84.34,81.84,81.58,84.9,82.47,82.47,83.95,78.35,88.08,76.94,79.08,75
970.9715066,86.5,91.02,90.97,86.5,91.02,90.97,86.5,91.02,90.97,76.8,78.09,86.02,75.39,86.8,85.88,84.14,81.69,81.23,84.61,82.16,82.16,83.6,77.97,87.86,76.53,78.74,74.63
969.1078377,86.45,91.01,90.92,86.45,91.01,90.92,86.45,91.01,90.92,76.7,78.02,86.07,75.33,86.8,85.98,84.17,81.8,81.18,84.58,82.11,82.11,83.53,77.93,87.86,76.49,78.74,74.64
967.2441688,86.49,91.04,90.97,86.49,91.04,90.97,86.49,91.04,90.97,76.92,78.24,86.28,75.58,86.95,86.26,84.41,82.12,81.4,84.75,82.29,82.29,83.7,78.16,88.05,76.77,78.99,75
965.3804998,86.53,91.06,90.99,86.53,91.06,90.99,86.53,91.06,90.99,77.31,78.64,86.58,76.01,87.18,86.61,84.74,82.53,81.76,85.04,82.59,82.59,84.03,78.53,88.31,77.25,79.4,75.56
963.5168309,86.54,91.07,91.01,86.54,91.07,91.01,86.54,91.07,91.01,77.78,79.1,86.93,76.5,87.44,86.96,85.05,82.96,82.19,85.37,82.98,82.98,84.42,79,88.61,77.8,79.87,76.17
961.653162,86.38,90.98,90.94,86.38,90.98,90.94,86.38,90.98,90.94,78.26,79.58,87.28,77.02,87.73,87.34,85.38,83.4,82.67,85.7,83.41,83.41,84.81,79.48,88.93,78.32,80.35,76.78
959.7894931,86.06,90.78,90.71,86.06,90.78,90.71,86.06,90.78,90.71,78.76,80.06,87.62,77.52,88.04,87.71,85.72,83.86,83.14,86.03,83.78,83.78,85.18,79.94,89.21,78.81,80.81,77.4
957.9258242,85.84,90.63,90.48,85.84,90.63,90.48,85.84,90.63,90.48,79.27,80.5,87.92,78,88.32,88.02,86.02,84.26,83.56,86.34,84.13,84.13,85.55,80.41,89.48,79.27,81.25,77.99
