"","Kingdom","Phylum","Class","Order","Family","Genus"
"15913","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae",NA
"15914","Bacteria","Proteobacteria",NA,NA,NA,NA
"15915","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio"
"15916","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA
"15917","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"15918","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"15919","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Thalassospiraceae","Thalassospira"
"15920","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Catenococcus"
"15921","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA
"15922","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA
"15923","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA
"15924","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA
"15925","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Catenococcus"
"15926","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA
"15927","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA
"15928","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Stappiaceae",NA
"15929","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"15930","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Halodesulfovibrio"
"15931","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Alcanivoracaceae","Alcanivorax"
"15932","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA
"15933","Bacteria","Tenericutes","Mollicutes","Izimaplasmatales","Izimaplasmataceae","Izimaplasma"
"15934","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA
"15935","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Catenococcus"
"15936","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA
"15937","Bacteria","Firmicutes","Bacilli",NA,NA,NA
"15938","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales",NA,NA
"15939","Bacteria","Firmicutes","Bacilli",NA,NA,NA
"15940","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae",NA
"15941","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"15942","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA
"15943","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Thiobacimonas"
"15944","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA
"15945","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"15946","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas"
"15947","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas"
"15948","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Catenococcus"
"15949","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA
"15950","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA
"15951","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Roseicitreum"
"15952","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Salinimonas"
"15953","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales",NA,NA
"15954","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Catenococcus"
"15955","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA
"15956","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Thiobacimonas"
"15957","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Thalassospiraceae","Thalassospira"
"15958","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Catenococcus"
"15959","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Catenococcus"
"15960","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae",NA
"15961","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA
"15962","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Catenococcus"
"15963","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Modicisalibacter"
"15964","Bacteria",NA,NA,NA,NA,NA
"15965","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Thiobacimonas"
"15966","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"15967","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA
"15968","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Thalassospiraceae","Thalassospira"
"15969","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA
"15970","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae",NA
"15971","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"15972","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Catenococcus"
"15973","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Catenococcus"
"15974","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA
"15975","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae",NA
"15976","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae",NA
"15977","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"15978","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae",NA
"15979","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"15980","Bacteria","Firmicutes","Bacilli",NA,NA,NA
"15981","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"15982","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae",NA
"15983","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae",NA
"15984","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Catenococcus"
"15985","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"15986","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales",NA,NA
"15987","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae",NA
"15988","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA
"15989","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Catenococcus"
"15990","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Stappiaceae","Polymorphum"
"15991","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Catenococcus"
"15992","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Modicisalibacter"
"15993","Bacteria","Proteobacteria","Gammaproteobacteria","Nitrosococcales","Methylophagaceae","Methylophaga"
"15994","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales",NA,NA
"15995","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfoluna"
"15996","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA
"15997","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Catenococcus"
"15998","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Marinobacteraceae","Marinobacter"
"15999","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae",NA
"16000","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Marinobacteraceae","Marinobacter"
"16001","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Stappiaceae",NA
"16002","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"16003","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Catenococcus"
"16004","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodovibrionales","Kiloniellaceae","Tistlia"
"16005","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae",NA
"16006","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Catenococcus"
"16007","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae",NA
"16008","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Catenococcus"
"16009","Bacteria","Bacteroidetes","Ignavibacteria","OPB56",NA,NA
"16010","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"16011","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA
"16012","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Stappiaceae","Stappia"
"16013","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"16014","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Moritellaceae","Paramoritella"
"16015","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Thalassospiraceae","Thalassospira"
"16016","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfoluna"
"16017","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA
"16018","Bacteria","Firmicutes","Bacilli","Bacillales",NA,NA
"16019","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"16020","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Catenococcus"
"16021","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA
"16022","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA
"16023","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae",NA
"16024","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae",NA
"16025","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Thalassospiraceae","Thalassospira"
"16026","Bacteria","Firmicutes",NA,NA,NA,NA
"16027","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA
"16028","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02"
"16029","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae",NA
"16030","Bacteria","Firmicutes","Bacilli",NA,NA,NA
"16031","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA
"16032","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Catenococcus"
"16033","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA
"16034","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Catenococcus"
"16035","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Lysobacter"
"16036","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA
"16037","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Litorisediminivivens"
"16038","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"16039","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales",NA,NA
"16040","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae",NA
"16041","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Maritalea"
"16042","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Modicisalibacter"
"16043","Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","Parvibaculaceae","Parvibaculum"
"16044","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae",NA
"16045","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Catenococcus"
"16046","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae",NA
"16047","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae",NA
"16048","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","XY-R5"
"16049","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"16050","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae",NA
"16051","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Catenococcus"
"16052","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Alcanivoracaceae","Alcanivorax"
"16053","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Moritellaceae","Paramoritella"
"16054","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"16055","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"16056","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae",NA
"16057","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Catenococcus"
"16058","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas"
"16059","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Stappiaceae","Polymorphum"
"16060","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Marinobacterium"
"16061","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales",NA,NA
"16062","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae",NA
"16063","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Salinimonas"
"16064","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales",NA,NA
"16065","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA
"16066","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Stappiaceae","Polymorphum"
"16067","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Catenococcus"
"16068","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XII",NA
"16069","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA
"16070","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA
"16071","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA
"16072","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"16073","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Thalassospiraceae","Thalassospira"
"16074","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA
"16075","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Pseudobowmanella"
"16076","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"16077","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA
"16078","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Thalassospiraceae","Thalassospira"
"16079","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"16080","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA
"16081","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"16082","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Pseudobowmanella"
"16083","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Catenococcus"
"16084","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA
"16085","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Catenococcus"
"16086","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae",NA
"16087","Bacteria","Firmicutes","Bacilli",NA,NA,NA
"16088","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Maritimibacter"
"16089","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prolixibacteraceae","Sunxiuqinia"
"16090","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Oceanicola"
"16091","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hyphomonas"
"16092","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Stappiaceae","Stappia"
"16093","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae",NA
"16094","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae",NA
"16095","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"16096","Bacteria","Firmicutes","Bacilli",NA,NA,NA
"16097","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Hoeflea"
"16098","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales",NA,NA
"16099","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Thermopetrobacteraceae","Thermopetrobacter"
"16100","Bacteria","Firmicutes","Bacilli",NA,NA,NA
"16101","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA
"16102","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Alcanivoracaceae","Alcanivorax"
"16103","Bacteria","Proteobacteria",NA,NA,NA,NA
"16104","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Catenococcus"
"16105","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"16106","Bacteria","Proteobacteria","Gammaproteobacteria","Nitrosococcales","Methylophagaceae","Marine_Methylotrophic_Group_3"
"16107","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Modicisalibacter"
"16108","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hyphobacterium"
"16109","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"16110","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae",NA
"16111","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"16112","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"16113","Bacteria","Proteobacteria","Gammaproteobacteria","Nitrosococcales","Methylophagaceae",NA
"16114","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prolixibacteraceae","Sunxiuqinia"
